name,address,phone,timeOpen,ratingAverage,priceRange,details
Bánh mì PAT,"32 Nguyễn Hữu Thọ, P. Tân Hưng, Q.7, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 122 707 2089,Đang mở cửa: 08:00 SA - 11:00 CH,"4,5",Cà phê,"Cà phê, Bữa sáng, Bữa trưa, Bữa tối, Giao hàng, Cửa hàng bán thức ăn mang về, Có bãi đỗ xe, Lối vào ra cho xe lăn, Chỉ chấp nhận tiền mặt"
Elgin,"27 Mạc Đĩnh Chi, Đakao Quận 1, Thành phố Hồ Chí Minh Việt Nam",+84 28 3535 2957,Đang mở cửa: 6:00 CH - 10:00 CH,"5,0","Quốc tế, Đương đại, Món kết hợp","Quốc tế, Đương đại, Món kết hợp, Bữa tối, Đêm muộn, Đồ uống, Đặt chỗ, Chỗ ngồi, Có bãi đỗ xe, Bãi đỗ xe tập trung miễn phí, Phục vụ đồ uống có cồn, Rượu và bia, Chấp nhận thẻ American Express, Chấp nhận thẻ Mastercard, Chấp nhận thẻ Visa, Thanh toán điện tử, Wifi miễn phí, Chấp nhận thẻ Discover, Chấp nhận thẻ tín dụng, Dịch vụ bàn, Nhà hàng không hút thuốc"
Cocotte,"136/11 Lê Thánh Tôn Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 90 291 12 27,Đang mở cửa: 11:00 SA - 9:30 CH,"4,5",8 ₫ - 15 ₫,"8 ₫ - 15 ₫, Kiểu Pháp, Quầy rượu vang, Kiểu Âu, Phù hợp với người ăn chay"
Goobne,"69 Phạm Ngọc Thạch Phường 6, Quận 3, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 28 7303 9292,Đang mở cửa: 10:00 SA - 10:00 CH,"4,5","Kiểu Á, Kiểu Hàn Quốc","Kiểu Á, Kiểu Hàn Quốc, Bữa trưa, Bữa tối"
Ẩm Thực Chay & Café K Vegetarian,"20/15 Phan Đăng Lưu Phường 6, Bình Thạnh, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 90 153 90 90,Đang mở cửa: 08:00 SA - 8:00 CH,"4,5","Cà phê, Cửa hàng thức ăn ngon, Kiểu Bữa tối, Tốt cho sức khỏe, Kiểu Trung Á","Cà phê, Cửa hàng thức ăn ngon, Kiểu Bữa tối, Tốt cho sức khỏe, Kiểu Trung Á, Bữa sáng, Bữa trưa, Bữa tối, Bữa nửa buổi, Đồ uống, Giao hàng, Đặt chỗ, Bữa ăn tự chọn, Ăn tối phòng riêng, Thanh toán điện tử, Chấp nhận thẻ tín dụng, Phong cách gia đình"
Rạn Biển 5,"193-195 Nam Kỳ Khởi Nghĩa phường 7, Thành phố Hồ Chí Minh Việt Nam",+84 28 3932 2999,Đang mở cửa: 09:00 SA - 11:00 CH,"4,0","Hải sản, Kiểu Việt","Hải sản, Kiểu Việt, Bữa sáng, Bữa trưa, Bữa tối, Đồ uống, Đặt chỗ"
Barbecue Garden,"134 Nguyễn Thái Học Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 28 3823 3340,Đang mở cửa: 11:00 SA - 11:00 CH,"4,5","Bữa trưa, Bữa tối","Bữa trưa, Bữa tối"
Saigon 3,"157 Vo Van Tan St., Ward 6., District 3, Thành phố Hồ Chí Minh 70000 Việt Nam",39330992,,"3,5","Kiểu Trung Quốc, Kiểu Á","Kiểu Trung Quốc, Kiểu Á, Phù hợp với người ăn chay, Bữa trưa, Bữa tối"
Heart of Darkness Craft Brewery,"31D Lý Tự Trọng, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 90 301 75 96,Đang mở cửa: 11:00 SA - 12:00 SA,"4,5",55.000 ₫ - 1.000.000 ₫,"55.000 ₫ - 1.000.000 ₫, Nhà hàng bán bia, Quầy bar, Quán rượu, Đồ nướng, Phù hợp với người ăn chay, Tùy chọn ăn chay"
2Ti Quan,"11 Vo Van Tan, District 3, Thành phố Hồ Chí Minh 70000 Việt Nam",,,"4,0","Kiểu Việt, Hải sản","Kiểu Việt, Hải sản, Bữa trưa, Chỗ ngồi"
East By Ngô Thanh Hòa,"73 Ba Huyen Thanh Quan, District 3, Thành phố Hồ Chí Minh Việt Nam",+84 28 3636 5458,Đang mở cửa: 11:00 SA - 2:00 CH5:30 CH - 11:00 CH,"5,0","Kiểu Bữa tối, Bản địa","Kiểu Bữa tối, Bản địa, Bữa trưa, Bữa tối, Đồ uống"
Ken Vegetarian And Coffee,"157 Nguyễn Phan Vinh, Cẩm An, Hội An, Quảng Nam 56, Thành phố Hồ Chí Minh 0235 Việt Nam",+84 382 455 666,Đang mở cửa: 07:00 SA - 10:00 CH,"5,0","Cà phê, Kiểu Á, Cửa hàng thức ăn ngon, Tốt cho sức khỏe, Bản địa","Cà phê, Kiểu Á, Cửa hàng thức ăn ngon, Tốt cho sức khỏe, Bản địa, Bữa sáng, Bữa trưa, Bữa tối"
Phở Tàu Bay,"435 Ly Thai To Phường 9, Quận 10, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 90 680 49 33,Đang đóng cửa:  Xem tất cả giờ,"5,0","Bữa sáng, Bữa trưa","Bữa sáng, Bữa trưa"
Dot Bar,"14 nguyễn thiệp, quận 1 lầu 2, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 90 870 62 07,Mở cửa sau 25 phút nữa:  Xem tất cả giờ,"5,0","Quán rượu, Món kết hợp","Quán rượu, Món kết hợp, Bữa tối"
LOOP 1 - Cocktail Bar & Kitchen,"1st Floor, 39 Ly Tu Trong, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 79 452 7594,Đang mở cửa: 4:30 CH - 01:00 SA,"5,0","Kiểu Ý, Quầy bar, Hải sản, Quán rượu, Quán bar phục vụ đồ ăn","Kiểu Ý, Quầy bar, Hải sản, Quán rượu, Quán bar phục vụ đồ ăn, Bữa tối, Đêm muộn, Đồ uống, Đặt chỗ, Ngồi ngoài trời, Chỗ ngồi, Có bãi đỗ xe, Phục vụ đồ uống có cồn, Quầy bar đầy đủ, Rượu và bia, Chấp nhận thẻ American Express, Chấp nhận thẻ Mastercard, Chấp nhận thẻ Visa, Thanh toán điện tử, Wifi miễn phí, Chấp nhận thẻ Discover, Chấp nhận thẻ tín dụng, Dịch vụ bàn, Nhạc sống, Quán bar có nhạc jazz"
Na Hang,"117 Cong Cong Quynh St, Thành phố Hồ Chí Minh 70000 Việt Nam",,,"4,0",Kiểu Việt,"Kiểu Việt, Đặt chỗ"
Binh Xuyen,"c3/16 Duong Pham Hung, Thành phố Hồ Chí Minh Việt Nam",08.54.316,,"3,5","Kiểu Á, Kiểu Việt","Kiểu Á, Kiểu Việt, Bữa tối, Bữa trưa, Đặt chỗ, Chỗ ngồi, Lối vào ra cho xe lăn, Dịch vụ bàn"
Com Tam Ba Son,"SB10, 1Nguyen Luong Bang Nam Khang, Phu My Hung, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 8 5413 3122,Đang mở cửa: 06:00 SA - 9:00 CH,"4,0",Kiểu Việt,"Kiểu Việt, Bữa sáng, Bữa trưa, Bữa tối, Đặt chỗ"
Nhà Hàng Hương Việt Vietnamese Aroma,"35/5 Bùi Viện Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh Việt Nam",+84 8 3837 0447,,"3,5","Kiểu Á, Kiểu Việt","Kiểu Á, Kiểu Việt, Phù hợp với người ăn chay, Bữa tối, Bữa trưa"
Quán Loan,"37 Lý Tự Trọng Quận 1, Thành phố Hồ Chí Minh Việt Nam",+84 8 3829 6934,,"4,5",Kiểu Việt,Kiểu Việt
Truffle Restaurant,"208 Nguyễn Hữu Cảnh Tầng 73, Vincom Landmark 81, Vinhomes Central Park, Phường 22, Bình Thạnh, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 98 878 33 53,Đang mở cửa: 3:00 CH - 11:30 CH,"4,5",6.600.000 ₫ - 10.800.000 ₫,"6.600.000 ₫ - 10.800.000 ₫, Kiểu Ý, Kiểu Pháp, Kiểu Nhật, Kiểu Âu, Món kết hợp, Bữa tối, Bữa trưa, Đồ uống"
The Taco Stand and Pub,"12 Bùi Viện Tòa nhà 14, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 90 280 93 02,Đang mở cửa: 12:00 CH - 11:00 CH,"4,0",35.000 ₫ - 45.000 ₫,"35.000 ₫ - 45.000 ₫, Kiểu Mexico, Bữa trưa, Bữa tối, Đêm muộn, Đồ uống"
Nhà hàng chay Bồ Đề Ngọc Xanh,"181 Nguyễn Thái Bình, P. Nguyễn Thái Bình, Q.1, Thành phố Hồ Chí Minh 70000 Việt Nam",+84.382.99.888,,"4,5",Tùy chọn ăn chay,Tùy chọn ăn chay
PastaMania,"101 Tôn Dật Tiên GF-28 Tầng trệt, TTTM Crescent Mall, Phường Tân Phú, Quận 7, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 28 5414 1243,,"3,5",55.000 ₫ - 350.000 ₫,"55.000 ₫ - 350.000 ₫, Kiểu Âu, Kiểu Ý, Pizza"
Rạn Biển 6,"220 Phố Pasteur Phường 6, Quận 3, Thành phố Hồ Chí Minh Việt Nam",+84 8 3825 0666,,"4,0","Kiểu Việt, Hải sản","Kiểu Việt, Hải sản"
Hoa Khai,"124 Nguyen Cu Trinh, D. 1, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 8 3602 1025,Đang mở cửa: 08:00 SA - 10:00 CH,"4,0","Kiểu Việt, Kiểu Á","Kiểu Việt, Kiểu Á, Phù hợp với người ăn chay, Tùy chọn ăn chay, Bữa trưa, Bữa tối, Bữa sáng"
Le Financier Lounge,"Lối vào hướng ra đường Cây Điệp Entrance is facing Cay Diep street, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 337 330 165,Đang mở cửa: 11:00 SA - 12:00 SA,"5,0",47.619 ₫ - 357.143 ₫,"47.619 ₫ - 357.143 ₫, Kiểu Việt, Kiểu Pháp, Nhà hàng bít tết, Hải sản, Kiểu Nga, Bữa trưa, Bữa tối, Đêm muộn, Đồ uống"
Chen,"152-154 Nguyễn Trãi, Thành phố Hồ Chí Minh Việt Nam",+84 8 3832 2352,,"4,0","Đồ nướng, Kiểu Á, Kiểu Việt","Đồ nướng, Kiểu Á, Kiểu Việt, Bữa tối, Đặt chỗ, Chỗ ngồi, Dịch vụ bàn"
Quyen Quyen Restaurant,"42 Tran Cao Van, P.6 Q.3, Ho Chi Minh City At the Turtle Lake Big Round-About, A Walking Distance From the Independence Palace, Dimond Plaza and the Cathederal, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 8 3827 9800,Đang mở cửa: 06:30 SA - 10:30 CH,"4,5",Kiểu Việt,"Kiểu Việt, Bữa sáng, Bữa trưa, Bữa tối, Đặt chỗ"
Restaurant 31,"31 D Ly Tu Trong Dong Khoi Area, Thành phố Hồ Chí Minh Việt Nam",(08) 825 1330,,"4,5",,
"Tartine Saigon - 215 Ly Tu Trong, Q1","215 Lý Tự Trọng, Bến Thành District 1, Thành phố Hồ Chí Minh Việt Nam",+84 775 600 169,Đang mở cửa: 07:00 SA - 10:00 CH,"5,0","Quốc tế, Kiểu Âu","Quốc tế, Kiểu Âu, Bữa sáng, Bữa trưa, Bữa tối, Bữa nửa buổi, Đồ uống, Giao hàng, Chỗ ngồi, Phục vụ đồ uống có cồn, Chấp nhận thẻ tín dụng"
Nhà Hàng Quảng Đông 3,"24 Đường 3/2 Quận 10, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 8 3862 0920,,"4,0",Kiểu Trung Quốc,Kiểu Trung Quốc
Reika,"5 Nguyen Dinh Chieu, Thành phố Hồ Chí Minh Việt Nam",+84 93 883 44 90,Đang mở cửa: 5:30 CH - 01:00 SA,"5,0","Kiểu Nhật, Phong cách ẩm thực Fusion Nhật Bản, Quầy bar, Thịt nướng, Quán rượu, Nhà hàng bia","Kiểu Nhật, Phong cách ẩm thực Fusion Nhật Bản, Quầy bar, Thịt nướng, Quán rượu, Nhà hàng bia, Bữa tối, Đêm muộn, Đồ uống, Đặt chỗ, Chỗ ngồi, Có bãi đỗ xe, Bãi đỗ xe đường phố, Phục vụ đồ uống có cồn, Quầy bar đầy đủ, Rượu và bia, Thanh toán điện tử, Wifi miễn phí, Chấp nhận thẻ tín dụng, Dịch vụ bàn"
SOKO Cake Bake & Brunch,"27a Nguyễn Trung Trực, Q1, Thành phố Hồ Chí Minh Việt Nam",+84 90 110 98 80,Đang đóng cửa:  Xem tất cả giờ,"4,5","Cà phê, Kiểu Á, Đương đại, Kiểu Úc, Kiểu Nam Mỹ, Kiểu Trung Mỹ","Cà phê, Kiểu Á, Đương đại, Kiểu Úc, Kiểu Nam Mỹ, Kiểu Trung Mỹ, Bữa sáng, Bữa trưa, Bữa tối"
Heal and Celeb Vegan Restaurant Thuan Chay,"27/1D Đ. Nguyễn Văn Nguyễn, Tân Định, Quận 1, Thành phố Hồ Chí Minh 10000 Việt Nam",+84 93 769 93 35,,"5,0","Kiểu Ấn Độ, Quốc tế, Kiểu Âu, Kiểu Á, Món kết hợp","Kiểu Ấn Độ, Quốc tế, Kiểu Âu, Kiểu Á, Món kết hợp"
Hana Maru Ramen,"8C Nguyễn Ngọc Phương, Thành phố Hồ Chí Minh 700000 Việt Nam",,,"4,5","Kiểu Trung Quốc, Kiểu Nhật","Kiểu Trung Quốc, Kiểu Nhật"
An's Saigon,"5a Tong Huu Dinh Thao Dien Ward, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 90 135 13 31,Đang mở cửa: 07:30 SA - 11:00 CH,"5,0","Món kết hợp, Kiểu Việt","Món kết hợp, Kiểu Việt, Bữa sáng, Bữa trưa, Bữa tối"
Buzza Pizza,"51 Nguyễn Thị Thập, Khu đô thị Him Lam, Quận 7, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 28 2253 1005,,"4,5",,
Quán Ăn Ngon 138,"138 Nam Kỳ Khởi Nghĩa Phường 6, Quận 3, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 28 3825 7179,Đang mở cửa: 08:30 SA - 10:30 CH,"4,0",47.619 ₫ - 238.095 ₫,"47.619 ₫ - 238.095 ₫, Kiểu Á, Kiểu Việt, Phù hợp với người ăn chay, Tùy chọn ăn chay"
Benaras Heights (Fiery Tandoor & Rooftop Bar),"15 Đ. Tôn Đức Thắng, Quận 1 21/F, Khách Sạn Renaissance Riverside Sài Gòn, Thành phố Hồ Chí Minh Việt Nam",+84 98 515 70 15,Đang mở cửa: 5:00 CH - 11:00 CH,"5,0",357.143 ₫ - 2.380.952 ₫,"357.143 ₫ - 2.380.952 ₫, Kiểu Ấn Độ, Quầy bar, Đồ nướng, Kiểu Á, Thịt nướng, Quán rượu, Phù hợp với người ăn chay, Tùy chọn ăn chay"
The Rope - Craft Beer,"135/37/55 Nguyễn Hữu Cảnh Phường 22, Bình Thạnh, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 96 477 89 78,Đang mở cửa: 08:00 SA - 11:30 CH,"5,0","Nhà hàng bít tết, Nhà hàng bán bia, Kiểu Âu, Quán rượu, Kiểu Bữa tối","Nhà hàng bít tết, Nhà hàng bán bia, Kiểu Âu, Quán rượu, Kiểu Bữa tối, Bữa sáng, Bữa trưa, Bữa tối, Đồ uống"
Ẩm Thực Hạnh Dung,"111-113 Âu Cơ Phường 4, Quận 11, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 8 3860 1204,,"4,5",Hải sản,Hải sản
Namara Hokkaido,"14A1 Quốc Hương Thao Dien, Quận 2, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 28 2253 9332,,"4,5",Kiểu Nhật,Kiểu Nhật
Khao Lao,"1058 Nguyễn Văn Linh 03-25a SC Vivocity, Khu Phố 1, Phường Tân Phong, Quận 7, Thành phố Hồ Chí Minh Việt Nam",+84 8 7106 5039,Đang mở cửa: 10:00 SA - 10:00 CH,"4,0",Kiểu Á,"Kiểu Á, Bữa trưa, Bữa tối, Đặt chỗ"
Vịt Quay Quốc Ký,"471 Trần Phú Phường 7, Quận 5, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 28 3857 0478,,"5,0","Kiểu Trung Quốc, Kiểu Việt","Kiểu Trung Quốc, Kiểu Việt"
Xưởng Phở,"118 Lê Lai, phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh Việt Nam",+84 93 883 80 12,Đang mở cửa: 12:00 SA - 11:59 CH,"5,0",71.429 ₫ - 238.095 ₫,"71.429 ₫ - 238.095 ₫, Kiểu Á, Cửa hàng thức ăn ngon, Bản địa, Kiểu Việt, Nhà hàng bia, Bữa sáng, Bữa trưa, Bữa tối, Bữa nửa buổi, Đêm muộn, Đồ uống"
Time Restaurant,"47 Nguyễn Huệ, Thành phố Hồ Chí Minh Việt Nam",,,"4,0",Kiểu Việt,Kiểu Việt
Làng Nướng Nam Bộ,"36 Trần Quý Cáp P. 11,  Quận Bình Thạnh, Thành phố Hồ Chí Minh Việt Nam",+84 28 3516 2084,,"5,0",,
Quán iMì Quảng Mỹ Sơn,"7 Kỳ Đồng, P. 9 , Quận 3, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 28 3931 1789,,"3,5",Kiểu Việt,Kiểu Việt
Kayo Sport Bar & Restaurant,"21-23 Hồ Tùng Mậu, Phường Thái Bình, Quận 1, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 166 855 8070,Đang mở cửa: 07:00 SA - 11:00 CH,"4,5",95.238 ₫ - 714.286 ₫,"95.238 ₫ - 714.286 ₫, Nhà hàng bít tết, Kiểu Âu, Kiểu Việt, Bữa tối, Đồ uống, Bữa sáng, Bữa trưa"
Dine Viva Restaurant Cafe,"195 Dien Bien Phu, District 3, Thành phố Hồ Chí Minh 70000 Việt Nam",+(84)83 272 018,Đang mở cửa: 07:30 SA - 10:00 CH,"5,0","Kiểu Ý, Kiểu Pháp","Kiểu Ý, Kiểu Pháp, Bữa sáng, Bữa trưa, Bữa tối, Đặt chỗ, Ăn tối phòng riêng"
Truffle Restaurant,"208 Nguyễn Hữu Cảnh Tầng 73, Vincom Landmark 81, Vinhomes Central Park, Phường 22, Bình Thạnh, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 98 878 33 53,Đang mở cửa: 3:00 CH - 11:30 CH,"4,5",6.600.000 ₫ - 10.800.000 ₫,"6.600.000 ₫ - 10.800.000 ₫, Kiểu Ý, Kiểu Pháp, Kiểu Nhật, Kiểu Âu, Món kết hợp, Bữa tối, Bữa trưa, Đồ uống"
Sushi 79,"151 Đề Thám Phường Cô Giang, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 88 898 98 90,,"4,0",,
Cantina cafe,"151/6 dong Khoi, Thành phố Hồ Chí Minh Q1 Việt Nam",+84 8 3827 5555,Đang mở cửa: 08:00 SA - 10:30 CH,"4,0","Cà phê, Kiểu Việt","Cà phê, Kiểu Việt, Bữa sáng, Bữa trưa, Bữa tối"
Le Mekong Restaurant,"46 Ter Võ Văn Tần Phường 6, Quận 3, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 28 3933 3840,Đang mở cửa: 08:00 SA - 10:00 CH,"5,0",10 ₫ - 25 ₫,"10 ₫ - 25 ₫, Kiểu Pháp, Kiểu Việt, Bữa sáng, Bữa trưa, Bữa tối, Bữa nửa buổi, Đồ uống"
Quán Gỗ,"781/C10 Lê Hồng Phong Phường 12, Quận 10, Thành phố Hồ Chí Minh 700000 Việt Nam",0762 36 36 46,,"5,0",Kiểu Việt,Kiểu Việt
Pickles Eatery,"83 Nguyễn Công Trứ, Phường 19, Bình Thạnh, Thành p, Thành phố Hồ Chí Minh Việt Nam",+84 93 111 75 99,Đang mở cửa: 4:30 CH - 11:30 CH,"5,0",Kiểu Địa Trung Hải,"Kiểu Địa Trung Hải, Bữa tối, Giao hàng, Đặt chỗ, Ngồi ngoài trời, Ăn tối phòng riêng, Chỗ ngồi, Có bãi đỗ xe"
Cocotte,"136/11 Lê Thánh Tôn Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 90 291 12 27,Đang mở cửa: 11:00 SA - 9:30 CH,"4,5",8 ₫ - 15 ₫,"8 ₫ - 15 ₫, Kiểu Pháp, Quầy rượu vang, Kiểu Âu, Phù hợp với người ăn chay"
Sushi Linh,"23 Phan Khiêm Ích Phường Tân Phong, Quận 7, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 96 916 87 68,,"5,0",Sushi,Sushi
Banh mi Grandma Lu,"41 Cô Bắc, Phường Cầu Ông Lãnh, Quận 1, Thành phố Hồ Chí Minh Việt Nam",+84 865243246,Đang mở cửa: 06:00 SA - 10:00 CH,"5,0","Bữa sáng, Bữa trưa, Bữa tối","Bữa sáng, Bữa trưa, Bữa tối"
Bò Tơ Nhân Phát,"516 Lê Quang Định, Phường 1, Quận Gò Vấp, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 88 835 03 25,Đang mở cửa: 11:00 SA - 11:00 CH,"5,0","Đồ nướng, Thịt nướng, Quán rượu, Kiểu Việt, Bản địa","Đồ nướng, Thịt nướng, Quán rượu, Kiểu Việt, Bản địa, Bữa trưa, Bữa tối"
Safari Karaoke,"202 Nguyễn Trãi Phường Phạm Ngũ Lão quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 774 222 227,Đang mở cửa: 12:00 SA - 11:59 CH,"5,0","Quầy bar, Kiểu Á, Quán rượu","Quầy bar, Kiểu Á, Quán rượu, Bữa sáng, Bữa trưa, Bữa tối"
Sapa Coffee & Wine,"62 Trương Quyền Phường 6, Quận 3, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 98 472 86 86,Đang mở cửa: 07:00 SA - 11:00 CH,"5,0","Nhà hàng bán bia, Quầy bar, Cà phê, Quán rượu, Quầy rượu vang, Quán bar phục vụ đồ ăn","Nhà hàng bán bia, Quầy bar, Cà phê, Quán rượu, Quầy rượu vang, Quán bar phục vụ đồ ăn, Bữa sáng, Bữa trưa, Bữa tối"
Reika,"5 Nguyen Dinh Chieu, Thành phố Hồ Chí Minh Việt Nam",+84 93 883 44 90,Đang mở cửa: 5:30 CH - 01:00 SA,"5,0","Kiểu Nhật, Phong cách ẩm thực Fusion Nhật Bản, Quầy bar, Thịt nướng, Quán rượu, Nhà hàng bia","Kiểu Nhật, Phong cách ẩm thực Fusion Nhật Bản, Quầy bar, Thịt nướng, Quán rượu, Nhà hàng bia, Bữa tối, Đêm muộn, Đồ uống, Đặt chỗ, Chỗ ngồi, Có bãi đỗ xe, Bãi đỗ xe đường phố, Phục vụ đồ uống có cồn, Quầy bar đầy đủ, Rượu và bia, Thanh toán điện tử, Wifi miễn phí, Chấp nhận thẻ tín dụng, Dịch vụ bàn"
Betty Sky Lounge,"138 Nam Ky Khoi Ngia, District1 Roof Top of Quan An Ngon 138, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 122 266 6555,,"4,0","Quầy bar, Quán rượu","Quầy bar, Quán rượu, Đồ uống, Đặt chỗ"
Cafe De La Poste,"Số 2 Công xã Paris P.Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 28 3823 1634,Đang mở cửa: 07:00 SA - 11:00 CH,"3,0",47.619 ₫ - 238.095 ₫,"47.619 ₫ - 238.095 ₫, Kiểu Âu, Kiểu Việt, Cà phê, Bữa sáng, Đồ uống, Bữa trưa, Bữa nửa buổi"
Wok Of Love,"20 Vo Truong Toan, An Phu, Quan 2, Thành phố Hồ Chí Minh Việt Nam",+84 28 2200 8268,Đang mở cửa: 11:00 SA - 12:00 SA,"5,0","Kiểu Trung Quốc, Kiểu Á, Kiểu Hàn Quốc","Kiểu Trung Quốc, Kiểu Á, Kiểu Hàn Quốc, Bữa trưa, Bữa tối"
Gusto Italiano,"34 Đường Lê Duẩn Tầng 4 Diamond Plaza, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 8 3915 9177,Đang mở cửa: 10:00 SA - 10:00 CH,"4,0","Kiểu Ý, Quốc tế, Kiểu Địa Trung Hải","Kiểu Ý, Quốc tế, Kiểu Địa Trung Hải, Bữa tối, Bữa trưa, Đặt chỗ, Chỗ ngồi, Dịch vụ bàn"
L'herbanyste,"215 E4 Nguyen Van Huong Thao Dien, District 2, Thành phố Hồ Chí Minh Việt Nam",,,"5,0",Quốc tế,Quốc tế
LOOP 1 - Cocktail Bar & Kitchen,"1st Floor, 39 Ly Tu Trong, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 79 452 7594,Đang mở cửa: 4:30 CH - 01:00 SA,"5,0","Kiểu Ý, Quầy bar, Hải sản, Quán rượu, Quán bar phục vụ đồ ăn","Kiểu Ý, Quầy bar, Hải sản, Quán rượu, Quán bar phục vụ đồ ăn, Bữa tối, Đêm muộn, Đồ uống, Đặt chỗ, Ngồi ngoài trời, Chỗ ngồi, Có bãi đỗ xe, Phục vụ đồ uống có cồn, Quầy bar đầy đủ, Rượu và bia, Chấp nhận thẻ American Express, Chấp nhận thẻ Mastercard, Chấp nhận thẻ Visa, Thanh toán điện tử, Wifi miễn phí, Chấp nhận thẻ Discover, Chấp nhận thẻ tín dụng, Dịch vụ bàn, Nhạc sống, Quán bar có nhạc jazz"
