name,address,phone,timeOpen,ratingAverage,priceRange,details
Nha Hang 241,"45 Pham Viet Chanh, Nguyen Cu Trinh, Quan 1, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 8 3925 3118,Đang đóng cửa:  Xem tất cả giờ,"4,0",Kiểu Việt,"Kiểu Việt, Bữa trưa, Bữa tối"
Japanese Restaurant Fuji,"235 Nguyễn Văn Cừ ,P.Nguyễn Cư Trinh, Quận 1 Tang Tret Khach San Nikko Sai Gon, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 8 3830 8123,,"3,5","Kiểu Nhật, Sushi, Kiểu Á","Kiểu Nhật, Sushi, Kiểu Á, Bữa tối, Đặt chỗ, Chỗ ngồi, Phục vụ đồ uống có cồn, Quầy bar đầy đủ, Ăn tối phòng riêng, Dịch vụ bàn"
Benaras Heights (Fiery Tandoor & Rooftop Bar),"15 Đ. Tôn Đức Thắng, Quận 1 21/F, Khách Sạn Renaissance Riverside Sài Gòn, Thành phố Hồ Chí Minh Việt Nam",+84 98 515 70 15,Đang đóng cửa:  Xem tất cả giờ,"5,0",357.143 ₫ - 2.380.952 ₫,"357.143 ₫ - 2.380.952 ₫, Kiểu Ấn Độ, Quầy bar, Đồ nướng, Kiểu Á, Thịt nướng, Quán rượu, Phù hợp với người ăn chay, Tùy chọn ăn chay"
Ippudo Vietnam,"Khu A Đô Thị Nam Thành Phố, Đường 1 - 3 MD2, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 70 8880 001,,"4,5",100 ₫ - 200 ₫,"100 ₫ - 200 ₫, Kiểu Bữa tối"
NHÀ HÀNG NÀNG CUA,"207/12 Nguyễn Văn Thủ Phường Dakao, Quận 1, Thành phố Hồ Chí Minh Việt Nam",+84 94 935 33 83,Đang đóng cửa:  Xem tất cả giờ,"5,0",1.880.952.320 ₫ - 2.147.483.647 ₫,"1.880.952.320 ₫ - 2.147.483.647 ₫, Hải sản, Kiểu Á, Quán rượu, Kiểu Việt, Tốt cho sức khỏe, Quán rượu đặc sản, Bữa trưa, Bữa tối, Bữa nửa buổi, Đồ uống"
Nha Hang Phuc An Khang AKA BIG MAN BEER,"1 Pham Viet Chanh District 1, Thành phố Hồ Chí Minh 70000 Việt Nam",,Mở cửa sau 39 phút nữa:  Xem tất cả giờ,"4,0","Kiểu Á, Kiểu Việt","Kiểu Á, Kiểu Việt, Bữa trưa, Bữa tối, Chỗ ngồi, Đặt chỗ, Dịch vụ bàn"
Terraviva Pizza & Italian Cuisine,"2C Đặng Tiến Đông An Phú Tp Thủ Đức, Thành phố Hồ Chí Minh Việt Nam",+84 93 752 95 53,Đang đóng cửa:  Xem tất cả giờ,"5,0","Kiểu Ý, Pizza, Kiểu Âu, Cửa hàng thức ăn ngon, Miền Bắc nước Ý","Kiểu Ý, Pizza, Kiểu Âu, Cửa hàng thức ăn ngon, Miền Bắc nước Ý, Bữa tối"
The Trees Bar,"146 Le Thanh Ton Street, Ben Thanh Ward, District 1 2nd Floor, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 90 648 92 77,Đang đóng cửa:  Xem tất cả giờ,"5,0","Quầy bar, Cà phê, Quốc tế, Quán rượu","Quầy bar, Cà phê, Quốc tế, Quán rượu, Đồ uống, Phục vụ đồ uống có cồn, Quầy bar đầy đủ, Rượu và bia, Wifi miễn phí"
Cocotte,"136/11 Lê Thánh Tôn Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 90 291 12 27,Đang đóng cửa:  Xem tất cả giờ,"4,5",8 ₫ - 15 ₫,"8 ₫ - 15 ₫, Kiểu Pháp, Quầy rượu vang, Kiểu Âu, Phù hợp với người ăn chay"
Kabin,"8-15 Ton Duc Thang Street, District 1 Renaissance Riverside Hotel Saigon, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 28 3822 0033,Đang đóng cửa:  Xem tất cả giờ,"5,0",380.952 ₫ - 2.380.952 ₫,"380.952 ₫ - 2.380.952 ₫, Kiểu Trung Quốc, Phù hợp với người ăn chay, Tùy chọn ăn chay, Tùy chọn đồ ăn không có gluten"
Le Café Des Stagiaires - Saigon,"So 8, 10 duong so 54 Thảo Điền, Quận 2, Thành phố Hồ Chí Minh 711000 Việt Nam",+84 98 223 47 93,Đang đóng cửa:  Xem tất cả giờ,"4,5",100.000 ₫ - 400.000 ₫,"100.000 ₫ - 400.000 ₫, Kiểu Pháp, Kiểu Bỉ, Kiểu Âu, Bữa tối, Đêm muộn, Đồ uống"
Tartine Saïgon Binh Thanh,"27 Đường Trần Quang Long Phường 19, Bình Thạnh, Near City Garden, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 90 383 89 45,Đang mở cửa: 07:00 SA - 10:00 CH,"4,0","Quốc tế, Kiểu Âu","Quốc tế, Kiểu Âu, Bữa sáng, Bữa trưa, Bữa tối, Bữa nửa buổi, Đồ uống, Giao hàng, Cửa hàng bán thức ăn mang về, Đặt chỗ, Ngồi ngoài trời, Bãi đỗ xe đường phố, Có ghế ăn cho bé, Phục vụ đồ uống có cồn, Quầy bar đầy đủ, Rượu và bia, Wifi miễn phí, Chấp nhận thẻ tín dụng, Dịch vụ bàn, Cho phép chó, Phong cách gia đình"
Kacyo,"76 Le Lai Phuong Ben Thanh, Quan 1, New World Hotel, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 8 7300 0801,Đang đóng cửa:  Xem tất cả giờ,"4,5","Kiểu Nhật, Sushi, Kiểu Á","Kiểu Nhật, Sushi, Kiểu Á, Bữa tối, Bữa trưa, Bữa nửa buổi, Đặt chỗ, Chỗ ngồi, Dịch vụ bàn"
Cơm Gà Hải Nam,"205-207 Calmette, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 93 338 53 68,,"4,0",Kiểu Trung Quốc,Kiểu Trung Quốc
Bún Riêu Nhà -  Chi nhánh Nguyễn Thái Học,"93 Nguyễn Thái Học Phường Cầu Ông Lãnh, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 90 866 42 70,Đang mở cửa: 07:00 SA - 10:00 CH,"4,5",35.000 ₫ - 280.000 ₫,"35.000 ₫ - 280.000 ₫, Kiểu Việt, Kiểu Á, Bữa trưa, Bữa tối, Bữa sáng, Bữa nửa buổi"
LOOP 1 - Cocktail Bar & Kitchen,"1st Floor, 39 Ly Tu Trong, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 79 452 7594,Đang đóng cửa:  Xem tất cả giờ,"5,0","Kiểu Ý, Quầy bar, Hải sản, Quán rượu, Quán bar phục vụ đồ ăn","Kiểu Ý, Quầy bar, Hải sản, Quán rượu, Quán bar phục vụ đồ ăn, Bữa tối, Đêm muộn, Đồ uống, Đặt chỗ, Ngồi ngoài trời, Chỗ ngồi, Có bãi đỗ xe, Phục vụ đồ uống có cồn, Quầy bar đầy đủ, Rượu và bia, Chấp nhận thẻ American Express, Chấp nhận thẻ Mastercard, Chấp nhận thẻ Visa, Thanh toán điện tử, Wifi miễn phí, Chấp nhận thẻ Discover, Chấp nhận thẻ tín dụng, Dịch vụ bàn, Nhạc sống, Quán bar có nhạc jazz"
To & Ngo,"38 Thach Thi Thanh St, Tan Dinh Ward, District 1, Thành phố Hồ Chí Minh 0084 Việt Nam",+84 8 6684 8317,Đang mở cửa: 09:00 SA - 11:30 CH,"4,0",Kiểu Âu,"Kiểu Âu, Bữa tối, Bữa sáng, Bữa trưa, Đặt chỗ, Chỗ ngồi"
Cocotte Da Kao,"18A/67 Nguyễn Thị Minh Khai Phường Đa Kao, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 28 3911 0668,Đang đóng cửa:  Xem tất cả giờ,"4,5",119.048 ₫ - 357.143 ₫,"119.048 ₫ - 357.143 ₫, Kiểu Pháp, Bữa trưa, Bữa tối"
Tea Avenue,"132 Bến Vân Đồn Shophouse TMA 06, Toà nhà Milennium, Phường 6, Quận 4, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 90 291 67 69,Đang mở cửa: 07:00 SA - 10:00 CH,"5,0",4 ₫ - 20 ₫,"4 ₫ - 20 ₫, Kiểu Mexico, Kiểu Mỹ, Kiểu Âu, Kiểu Á, Bữa sáng, Bữa trưa, Bữa tối, Bữa nửa buổi, Đồ uống"
2T Quan Nuong,"15 Hoang Van Thu,, Thành phố Hồ Chí Minh 70000 Việt Nam",,,"4,5","Đồ nướng, Kiểu Á, Kiểu Việt","Đồ nướng, Kiểu Á, Kiểu Việt, Bữa trưa, Bữa tối, Chỗ ngồi, Dịch vụ bàn"
Nha hang Miya sushi & BBQ,"150/26, Nguyen Trai, Phuong Ben Thanh, Quan 1, Ho Chi Minh, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 8 3925 9908,Đang đóng cửa:  Xem tất cả giờ,"5,0","Bữa trưa, Bữa tối","Bữa trưa, Bữa tối"
Beirut Restaurant - Villa & Pool,"43 Trần Ngọc Diện Quận 2, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 28 3822 2188,Đang đóng cửa:  Xem tất cả giờ,"3,5",50.000 ₫ - 500.000 ₫,"50.000 ₫ - 500.000 ₫, Quầy bar, Kiểu Địa Trung Hải, Quán rượu, Kiểu Ả Rập, Bữa trưa, Bữa tối"
It's BBQ,"N2 Truong Son, War 15, District 10, Thành phố Hồ Chí Minh Việt Nam",+84 122 506 6200,,"5,0",71.429 ₫ - 238.095 ₫,"71.429 ₫ - 238.095 ₫, Nhà hàng bán bia, Thịt nướng, Quán rượu, Quán rượu đặc sản, Đồ nướng, Kiểu Bữa tối"
030 Cuisine,"7/13 Nguyễn Trãi Bến Thành, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+(84)0794997030,Đang đóng cửa:  Xem tất cả giờ,"4,5",55.000 ₫ - 235.000 ₫,"55.000 ₫ - 235.000 ₫, Phong cách ẩm thực Fusion Nhật Bản, Kiểu Đức, Bữa trưa, Bữa tối, Bữa nửa buổi, Đồ uống"
Red&Round,"15 Hưng Gia 3, Tân Phong Ward, District 7, Thành phố Hồ Chí Minh 70000 Việt Nam",,Đang đóng cửa:  Xem tất cả giờ,"5,0",100.000 ₫ - 500.000 ₫,"100.000 ₫ - 500.000 ₫, Kiểu Ý, Pizza, Quán bar phục vụ đồ ăn, Bữa trưa, Bữa tối"
Nu Bistro,"25 Hồ Tùng Mậu Tầng 2, Quận 1, Thành phố Hồ Chí Minh Việt Nam",+84 8 6658 4186,Đang đóng cửa:  Xem tất cả giờ,"4,5",5 ₫ - 20 ₫,"5 ₫ - 20 ₫, Cà phê, Kiểu Âu, Kiểu Á, Đương đại, Món kết hợp, Bữa nửa buổi, Đồ uống, Bữa trưa, Bữa tối"
Saigon Social Space,"53 Quách Giai, Thành phố Hồ Chí Minh Việt Nam",+84 93 889 08 70,Đang mở cửa: 07:00 SA - 10:00 CH,"4,5","Quầy bar, Kiểu Á, Kiểu Thái, Món kết hợp, Kiểu Việt","Quầy bar, Kiểu Á, Kiểu Thái, Món kết hợp, Kiểu Việt, Đồ uống, Bữa sáng, Bữa trưa, Bữa tối, Chỗ ngồi, Bãi đỗ xe đường phố, Phục vụ đồ uống có cồn, Wifi miễn phí, Đặt chỗ"
Le Financier Lounge,"Lối vào hướng ra đường Cây Điệp Entrance is facing Cay Diep street, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 337 330 165,Đang đóng cửa:  Xem tất cả giờ,"5,0",47.619 ₫ - 357.143 ₫,"47.619 ₫ - 357.143 ₫, Kiểu Việt, Kiểu Pháp, Nhà hàng bít tết, Hải sản, Kiểu Nga, Bữa trưa, Bữa tối, Đêm muộn, Đồ uống"
Nhà hàng Cơm Bác Cả,"100/3 Nguyễn Công Trứ, P. Nguyễn Thái Bình, Q.1, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 91 842 60 03,Đang đóng cửa:  Xem tất cả giờ,"5,0",35.000 ₫ - 500.000 ₫,"35.000 ₫ - 500.000 ₫, Kiểu Bữa tối, Bữa trưa, Bữa tối"
Tassui Japanese Dining & Lounge,"10 Truong Dinh Street, Ben Thanh Ward, District 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 91 135 66 86,Đang đóng cửa:  Xem tất cả giờ,"4,5","Kiểu Nhật, Sushi, Quán bar phục vụ đồ ăn, Phong cách ẩm thực Fusion Nhật Bản","Kiểu Nhật, Sushi, Quán bar phục vụ đồ ăn, Phong cách ẩm thực Fusion Nhật Bản, Bữa trưa, Bữa tối, Đồ uống, Đặt chỗ, Ăn tối phòng riêng, Có bãi đỗ xe, Phục vụ đồ uống có cồn, Rượu và bia, Thanh toán điện tử, Wifi miễn phí, Nhạc sống, Quán bar có nhạc jazz"
Carl's Junior,"50 Nguyễn Đức Cảnh, Phường Tân Phong, Quận 7, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 8 6291 3630,,"3,5","Kiểu Mỹ, Đồ ăn nhanh","Kiểu Mỹ, Đồ ăn nhanh, Bữa sáng, Bữa trưa, Bữa tối, Cửa hàng bán thức ăn mang về, Chỗ ngồi"
HOPS Beer Garden,"43 Nguyễn Đình Chiểu,  Phường Đa kao, Quận 1, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 8 6299 1818,Đang đóng cửa:  Xem tất cả giờ,"3,5",5 ₫ - 15 ₫,"5 ₫ - 15 ₫, Quầy bar, Kiểu Á, Quán rượu, Nhà hàng bán bia, Thịt nướng, Bữa trưa, Bữa tối, Đêm muộn, Đồ uống"
Nhà Hàng Downtown Food,"04 đường Phạm Ngũ Lão, Phường Phạm Ngũ Lão, Quận 1 Lô H1-01 Hầm 1, TTTM Sense Market, Thành phố Hồ Chí Minh Việt Nam",+84 1800 1277,Đang đóng cửa:  Xem tất cả giờ,"4,0","Kiểu Á, Kiểu Trung Quốc, Kiểu Nhật","Kiểu Á, Kiểu Trung Quốc, Kiểu Nhật, Phù hợp với người ăn chay, Bữa trưa, Bữa tối"
Benaras Heights (Fiery Tandoor & Rooftop Bar),"15 Đ. Tôn Đức Thắng, Quận 1 21/F, Khách Sạn Renaissance Riverside Sài Gòn, Thành phố Hồ Chí Minh Việt Nam",+84 98 515 70 15,Đang đóng cửa:  Xem tất cả giờ,"5,0",357.143 ₫ - 2.380.952 ₫,"357.143 ₫ - 2.380.952 ₫, Kiểu Ấn Độ, Quầy bar, Đồ nướng, Kiểu Á, Thịt nướng, Quán rượu, Phù hợp với người ăn chay, Tùy chọn ăn chay"
Sui Cao Dai Nuong,"964 Tran Hung Dao, Dist.5, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 93 378 52 58,,"3,5",,
Nhà hàng Sofia House wine bar,"2D Nguyễn Thành Ý Phường Đakao, quận 1, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 8 3821 0256,Đang đóng cửa:  Xem tất cả giờ,"5,0","Bữa trưa, Bữa tối","Bữa trưa, Bữa tối, Đặt chỗ, Có bãi đỗ xe, Bãi đỗ xe đường phố, Bãi đỗ xe tập trung miễn phí, Tivi, Có ghế ăn cho bé, Phục vụ đồ uống có cồn, Quầy bar đầy đủ, Rượu và bia, Chấp nhận thẻ American Express, Chấp nhận thẻ Mastercard, Chấp nhận thẻ Visa, Chỉ chấp nhận tiền mặt, Wifi miễn phí, Chấp nhận thẻ tín dụng"
Nhà hàng Champagne Corner,"19-23 Công Trường Lam Sơn, Q.1, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 90 690 05 23,Đang mở cửa: 07:00 SA - 12:00 SA,"5,0",20 ₫ - 200 ₫,"20 ₫ - 200 ₫, Bữa sáng, Bữa trưa, Bữa tối, Có bãi đỗ xe, Phục vụ đồ uống có cồn, Quầy bar đầy đủ, Chấp nhận thẻ American Express, Chấp nhận thẻ Mastercard, Chấp nhận thẻ Visa, Wifi miễn phí, Chấp nhận thẻ tín dụng"
La Cala By Mia,"10 Tran Ngoc Dien, Thao Dien, Thu Duc, Thành phố Hồ Chí Minh Việt Nam",+84 88 971 00 97,Đang đóng cửa:  Xem tất cả giờ,"5,0",190.476 ₫ - 1.190.476 ₫,"190.476 ₫ - 1.190.476 ₫, Kiểu Ý, Kiểu Địa Trung Hải, Sicily, Miền Trung nước Ý, Miền Nam nước Ý, Bữa trưa, Bữa tối, Bữa nửa buổi, Đồ uống"
ICHIBAN Japanese Hotpot Buffet,"14A Phan Đình Giót, Phường 2, Quận Tân Bình, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 8 3842 1991,Đang đóng cửa:  Xem tất cả giờ,"5,0",142.857 ₫ - 452.381 ₫,"142.857 ₫ - 452.381 ₫, Kiểu Nhật, Sushi, Tốt cho sức khỏe, Bữa trưa, Bữa tối"
Tandoor,"39A-39B Ngô Đức Kế Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 28 3930 4839,Đang đóng cửa:  Xem tất cả giờ,"4,0",166.667 ₫ - 595.238 ₫,"166.667 ₫ - 595.238 ₫, Kiểu Ấn Độ, Phù hợp với người ăn chay, Tùy chọn ăn chay, Thịt kiểu Hồi giáo, Tùy chọn đồ ăn không có gluten"
Nhà Hàng Ơ Thương,"208 Trần Quang Khải, Phường Tân Định, Quận 1, Thành phố Hồ Chí Minh Việt Nam",+84 8 1800 2085,,"5,0",Kiểu Việt,"Kiểu Việt, Đặt chỗ"
Gogi House,"254-256 Le Van Sy, Phuong 14, Quan 3, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 39317554,,"3,5","Đồ nướng, Kiểu Á, Kiểu Hàn Quốc, Thịt nướng","Đồ nướng, Kiểu Á, Kiểu Hàn Quốc, Thịt nướng, Bữa trưa, Bữa tối, Đặt chỗ, Chỗ ngồi, Dịch vụ bàn"
Ting Toong Coffee Shop,"16 Đường Số 43 Thảo Điền, Quận 2, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 128 980 4985,Đang mở cửa: 08:00 SA - 10:00 CH,"5,0",Cà phê,"Cà phê, Bữa sáng, Bữa trưa, Bữa tối"
Làng ẩm thực Cù Lao Xanh,"88 Nguyễn Đức Cảnh Phường Tân Phong, Quận 7, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 88 989 80 00,Đang đóng cửa:  Xem tất cả giờ,"4,5",50.000 ₫ - 1.000.000 ₫,"50.000 ₫ - 1.000.000 ₫, Hải sản, Kiểu Việt, Nhà hàng bán bia, Quán rượu, Món kết hợp, Kiểu Bữa tối, Bữa trưa, Bữa tối, Đồ uống"
Brotzeit,"Hai Ba Trung, Thành phố Hồ Chí Minh 70000 Việt Nam",,,"4,0","Kiểu Đức, Kiểu Âu, Quầy bar, Quán rượu","Kiểu Đức, Kiểu Âu, Quầy bar, Quán rượu, Bữa trưa, Bữa tối, Chỗ ngồi, Phục vụ đồ uống có cồn, Đặt chỗ, Ngồi ngoài trời, Dịch vụ bàn"
GYUMARU HAMBURG STEAK LTT,"8/3 Le Thanh Ton Street, District 1, Thành phố Hồ Chí Minh TPHCM Việt Nam",+84 28 3827 1618,Đang đóng cửa:  Xem tất cả giờ,"4,5",10 ₫ - 25 ₫,"10 ₫ - 25 ₫, Kiểu Nhật, Nhà hàng bít tết, Món kết hợp, Bữa nửa buổi, Bữa trưa, Bữa tối, Đồ uống"
Xưởng Phở,"118 Lê Lai, phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh Việt Nam",+84 93 883 80 12,Đang mở cửa: 12:00 SA - 11:59 CH,"5,0",71.429 ₫ - 238.095 ₫,"71.429 ₫ - 238.095 ₫, Kiểu Á, Cửa hàng thức ăn ngon, Bản địa, Kiểu Việt, Nhà hàng bia, Bữa sáng, Bữa trưa, Bữa tối, Bữa nửa buổi, Đêm muộn, Đồ uống"
Vespa Sofar Bar,"99 Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 126 279 2736,Đang đóng cửa:  Xem tất cả giờ,"4,5",47.619 ₫ - 119.048 ₫,"47.619 ₫ - 119.048 ₫, Quầy bar, Quán rượu, Đêm muộn, Đồ uống"
Nhà hàng Shri,"72-74 Nguyễn Thị Minh Khai, Q.3 Tầng 23 Toà Nhà Centec, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 93 371 18 33,Đang đóng cửa:  Xem tất cả giờ,"4,0",285.714 ₫ - 1.190.476 ₫,"285.714 ₫ - 1.190.476 ₫, Quầy bar, Kiểu Âu, Kiểu Á, Quốc tế, Phù hợp với người ăn chay, Tùy chọn đồ ăn không có gluten, Tùy chọn ăn chay"
The Old Compass Cafe and Bar,"63/11, Pasteur Level 3, Ben Nghe, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 90 390 08 41,Đang đóng cửa:  Xem tất cả giờ,"4,5",80.000 ₫ - 380.000 ₫,"80.000 ₫ - 380.000 ₫, Kiểu Việt, Cà phê, Kiểu Á, Phù hợp với người ăn chay, Tùy chọn ăn chay, Tùy chọn đồ ăn không có gluten"
Kin Đee - Thai Gastropub,"39A Đ. Cô Bắc Phường Cầu Ông Lãnh, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 90 130 32 00,Đang đóng cửa:  Xem tất cả giờ,"5,0","Kiểu Á, Kiểu Thái, Thức ăn đường phố","Kiểu Á, Kiểu Thái, Thức ăn đường phố, Bữa tối, Đêm muộn, Đồ uống, Cửa hàng bán thức ăn mang về, Đặt chỗ, Chỗ ngồi, Phục vụ đồ uống có cồn, Chấp nhận thẻ tín dụng, Dịch vụ bàn, Giao hàng, Có bãi đỗ xe"
Nhà Hàng Au Parc,"23 Hàn Thuyên Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 8 3829 2772,Đang mở cửa: 07:30 SA - 11:00 CH,"4,0",190.476 ₫ - 476.190 ₫,"190.476 ₫ - 476.190 ₫, Cà phê, Kiểu Địa Trung Hải, Kiểu Trung Đông, Phù hợp với người ăn chay, Tùy chọn ăn chay, Tùy chọn đồ ăn không có gluten"
Le Financier Lounge,"Lối vào hướng ra đường Cây Điệp Entrance is facing Cay Diep street, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 337 330 165,Đang đóng cửa:  Xem tất cả giờ,"5,0",47.619 ₫ - 357.143 ₫,"47.619 ₫ - 357.143 ₫, Kiểu Việt, Kiểu Pháp, Nhà hàng bít tết, Hải sản, Kiểu Nga, Bữa trưa, Bữa tối, Đêm muộn, Đồ uống"
Sushi REI,"10 Nguyễn Thị Minh Khai, Đa Kao, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 76 442 4653,Đang đóng cửa:  Xem tất cả giờ,"5,0",130 ₫ - 150 ₫,"130 ₫ - 150 ₫, Kiểu Nhật, Sushi, Hải sản, Kiểu Á, Bữa tối"
Malt,"46-48 Mac Thi Buoi, District 1, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 91 848 47 63,Đang đóng cửa:  Xem tất cả giờ,"4,5",71.429 ₫ - 190.476 ₫,"71.429 ₫ - 190.476 ₫, Kiểu Mỹ, Quầy bar, Quán rượu đặc sản, Bữa trưa, Bữa tối"
Cuba La Casa Del Mojito,"91 Pasteur, Q.1, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 8 3822 7099,,"4,5","Kiểu Cuba, Kiểu La tinh, Kiểu Tây Ban Nha, Kiểu Caribê","Kiểu Cuba, Kiểu La tinh, Kiểu Tây Ban Nha, Kiểu Caribê, Phù hợp với người ăn chay, Tùy chọn ăn chay, Bữa tối, Đêm muộn, Đồ uống"
