id,name,phone,timeOpen,ratingAverage,details,Address,Longitude,Latitude
457,Da Vittorio Saigon,+84 28 3823 6688,Đang mở cửa: 5:30 CH - 10:00 CH,5.0,"Kiểu Ý, Bữa tối","335 - 337 Trần Hưng Đạo Phường Cầu Kho, Quận 1, Thành phố Hồ Chí Minh Việt Nam",106.6897639,10.7611921
458,Đặc sản Hào Sữa,+84 91 767 14 23,Đang mở cửa: 4:00 CH - 11:45 CH,4.5,"Hải sản, Bữa tối, Đặt chỗ, Cửa hàng bán thức ăn mang về, Bữa ăn tự chọn, Có bãi đỗ xe, Bãi đỗ xe đường phố, Bãi đỗ xe có vé, Đỗ xe có người coi, Phục vụ đồ uống có cồn, Chỉ chấp nhận tiền mặt, Wifi miễn phí","5-7-9 Nguyễn Trung Trực, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6994477,10.7735012
459,Dae Jang Gum,+84 8 3825 7974,Đang mở cửa: 10:00 SA - 10:00 CH,3.5,"Kiểu Á, Kiểu Hàn Quốc, Đồ nướng, Bữa tối, Bữa trưa, Đặt chỗ, Chỗ ngồi, Cửa hàng bán thức ăn mang về, Lối vào ra cho xe lăn, Phục vụ đồ uống có cồn","34 Huỳnh Thúc Kháng Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.7023824,10.77281
460,Daebak Gogi,+84 8 2253 1178,Đang mở cửa: 10:00 SA - 11:45 CH,4.0,"Hải sản, Đồ nướng, Kiểu Á, Kiểu Hàn Quốc, Thịt nướng, Kiểu Bữa tối, Bữa trưa, Bữa tối","297/3 Võ Văn Bích Thôn 4B, Phường Bình Mỹ, Quận Củ Chi, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6363555,10.961975
461,Dahi Handi Indian Restaurant - Bitexco,+84 28 3636 6110,Đang mở cửa: 10:00 SA - 10:00 CH,5.0,"Kiểu Ấn Độ, Bữa trưa, Bữa tối, Bữa nửa buổi, Đồ uống","30-Phan Boi Chau Luu Van Lang, Phuong Ben Thanh, Quan 1, Thành phố Hồ Chí Minh 710100 Việt Nam",106.6985677,10.772964
462,Đại Môn Restaurant,+84 28 3822 2390,Đang mở cửa: 11:30 SA - 03:00 SA,5.0,"Bữa trưa, Bữa tối","306 Nguyễn Thị Minh Khai Quận 3, Thành phố Hồ Chí Minh Việt Nam",106.6885562,10.7729305
463,Daichan ramen,+84 93 899 17 03,,3.5,"Kiểu Nhật, Kiểu Á, Bữa trưa, Bữa tối, Cửa hàng bán thức ăn mang về","210/22B Cách Mạng Tháng Tám Phường 10, Quận 3, Thành phố Hồ Chí Minh 700000 Việt Nam",106.678335,10.780772
464,Daiichi Ramen & Curry,+84 93 882 90 85,,4.0,"Kiểu Nhật, Kiểu Bữa tối","114 Lê Thị Riêng, phường Bến Thành, quận 1 Hẻm 114, Thành phố Hồ Chí Minh Việt Nam",106.6902546,10.7711079
465,Dalcheeni HCMC,+84 34 240 5693,Đang mở cửa: 10:30 SA - 2:30 CH5:30 CH - 10:30 CH,5.0,"Kiểu Ấn Độ, Phù hợp với người ăn chay, Tùy chọn ăn chay, Tùy chọn đồ ăn không có gluten","66 Le Loi, Thành phố Hồ Chí Minh Việt Nam",106.6863452,10.8205191
466,D'anver Coffee & Lounge,+84 62902000,Đang mở cửa: 07:00 SA - 12:00 SA,4.5,"Cà phê, Kiểu Á, Kiểu Việt, Phù hợp với người ăn chay, Tùy chọn ăn chay","54 Đông Du Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.7046845,10.7763654
467,Dao Hua - Taiwanese Hotpot Paradise,+84 28 7309 5868,Đang mở cửa: 11:00 SA - 10:00 CH,4.5,"Kiểu Á, Kiểu Đài Loan, Bữa trưa, Bữa tối","15A/44 Lê Thánh Tôn, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.705857,10.780986
468,Dasis Tea & Coffee House,8454041091,Đang mở cửa: 07:00 SA - 10:00 CH,4.5,"Kiểu Á, Kiểu Hàn Quốc, Bữa sáng, Bữa trưa, Bữa tối, Cửa hàng bán thức ăn mang về, Chỗ ngồi, Bãi đỗ xe tập trung miễn phí, Chấp nhận thẻ Mastercard, Chấp nhận thẻ Visa, Thanh toán điện tử, Chỉ chấp nhận tiền mặt, Wifi miễn phí, Chấp nhận thẻ t","185 Bis Võ Thị Sáu Phường 7, Quận 3, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6861576,10.7801347
469,ĐẤT Restaurant,+84 91 394 33 55,Đang mở cửa: 10:00 SA - 10:30 CH,4.5,"Kiểu Á, Kiểu Việt, Tùy chọn ăn chay","207-001 , Bui Vein Street, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6906931,10.7653904
470,Đậu Đỏ Vegan Vietnamese Cuisine,+84 90 698 92 95,Đang mở cửa: 11:00 SA - 2:30 CH5:30 CH - 10:00 CH,4.5,"Kiểu Việt, Bữa trưa, Bữa tối","204B/1 Nguyễn Văn Hưởng Thảo Điền, Quận 2, Thành phố Hồ Chí Minh 700000 Việt Nam",106.7326035,10.8134604
471,Dau Homemade,+84 93 808 82 84,Đang mở cửa: 10:00 SA - 10:00 CH,3.5,"Kiểu Á, Kiểu Việt, Kiểu Bữa tối, Bữa trưa, Bữa tối, Đồ uống, Bữa nửa buổi, Đặt chỗ, Wifi miễn phí, Dịch vụ bàn, Giao hàng, Cửa hàng bán thức ăn mang về, Chỗ ngồi","72C Trần Quốc Toản, P.8, Q.3, Thành phố Hồ Chí Minh 70000 Việt Nam",106.6882338,10.7876472
472,Đậu Homemade,+84 93 108 82 84,,5.0,Kiểu Việt,"26 Dang Thi Nhu St, Nguyen Thai Binh Ward, District 1, Thành phố Hồ Chí Minh 77777 Việt Nam",106.6972625,10.7694735
473,DÊ 35,+84 354 123 535,Đang mở cửa: 10:00 SA - 11:45 CH,5.0,"Kiểu Á, Cửa hàng thức ăn ngon, Bản địa, Bữa trưa, Bữa tối, Đêm muộn, Đồ uống, Giao hàng, Đặt chỗ, Chỗ ngồi, Bãi đỗ xe đường phố, Đỗ xe có người coi, Tivi, Phục vụ đồ uống có cồn, Rượu và bia, Chấp nhận thẻ Mastercard, Chấp nhận thẻ Visa, Thanh","30 Cửu Long Quận 10, Thành phố Hồ Chí Minh 700000 Việt Nam",106.662816,10.7806761
474,DeciBel Cafe/Lounge,+84 8 6271 0115,Đang mở cửa: 07:30 SA - 12:00 SA,4.0,"Quầy bar, Kiểu Pháp, Kiểu Mỹ, Cà phê, Quốc tế, Kiểu Âu, Quán rượu, Bữa sáng, Bữa trưa, Bữa tối, Đêm muộn, Đồ uống, Chỗ ngồi, Đặt chỗ, Phục vụ đồ uống có cồn, Dịch vụ bàn, Nhạc sống","12 Nguyễn Bá Lân Phường Thảo Điền, Quận 2, Thành phố Hồ Chí Minh 700000 Việt Nam",106.7360762,10.8024272
475,Deku Salad,+(84)0896657685,Đang mở cửa: 11:00 SA - 9:00 CH,5.0,"Kiểu Nhật, Kiểu Mỹ, Kiểu Địa Trung Hải, Tốt cho sức khỏe, Quốc tế, Bữa trưa, Bữa tối, Đồ uống","28 Đỗ Quang Đậu, Thành phố Hồ Chí Minh 70000 Việt Nam",106.6909285,10.7669508
476,Delisa - Fresh Salad Bar HCM,+84 96 968 92 14,Đang mở cửa: 09:00 SA - 9:00 CH,4.5,"Quốc tế, Bữa sáng, Bữa trưa, Bữa tối, Bữa nửa buổi, Đồ uống","S57 - 1 Sky Garden 2, Phạm Văn Nghị Phú Mỹ Hưng, Thành phố Hồ Chí Minh Việt Nam",106.705825,10.7305992
477,Đêm Trắng Cafe,+84 28 3925 1244,,4.5,"Kiểu Việt, Đặt chỗ","233 Lý Tự Trọng Quận 1, Thành phố Hồ Chí Minh Việt Nam",106.6952125,10.7724364
478,Den The Bar,+84 97 550 33 58,Đang mở cửa: 11:00 SA - 2:00 CH6:00 CH - 11:45 CH,5.0,"Quầy bar, Cà phê, Quán rượu, Bữa trưa, Bữa tối, Đêm muộn, Đồ uống","23 Huỳnh Khương Ninh, P. Đa Kao, Quận 1, Thành phố Hồ Chí Minh 70000 Việt Nam",106.696633,10.790362
479,Destiny Lounge,+84 90 807 22 11,,5.0,"Nhà hàng bán bia, Quán rượu, Quầy rượu vang","422 Võ Văn Kiệt Phường Cô Giang, Quận 1, Thành phố Hồ Chí Minh Việt Nam",106.6929208,10.7598973
480,Détour,+84 93 141 68 80,Đang mở cửa: 09:00 SA - 11:00 CH,5.0,"Kiểu Pháp, Quầy bar, Cà phê, Quán rượu, Bữa sáng, Bữa trưa, Bữa tối, Có thẻ quà tặng","110A - 112 Vành Đai Trong, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6155074,10.7453823
481,Dì Năm Sa Đéc,+84 90 266 44 48,Đang mở cửa: 07:00 SA - 11:00 CH,4.5,"Kiểu Á, Kiểu Việt, Bữa sáng, Bữa trưa, Bữa tối","40/34 Calmette Phường Nguyễn Thái Bình, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.700264,10.767244
482,Die Leckerei - German Café & Eatery,+84 818 776 796,Đang mở cửa: 07:00 SA - 9:00 CH,5.0,"Cà phê, Kiểu Á, Kiểu Anh, Cửa hàng thức ăn ngon, Bữa sáng, Bữa trưa, Bữa tối, Bữa nửa buổi, Đồ uống, Giao hàng, Cửa hàng bán thức ăn mang về, Ngồi ngoài trời, Bữa ăn tự chọn, Chỗ ngồi, Bãi đỗ xe đường phố, Đỗ xe có người coi, Lối v","66 B Cao Thắng. Quận 3, Thành phố Hồ Chí Minh Việt Nam",106.6819648,10.7703085
483,Điểm Tâm Tiến Phát,+84 8 3853 6217,,4.5,"Kiểu Trung Quốc, Kiểu Á, Phù hợp với người ăn chay, Bữa sáng, Bữa trưa, Bữa nửa buổi","3A Ngô Văn Năm P Bến Nghé. Q1, Thành phố Hồ Chí Minh Việt Nam",106.7063571,10.7809215
484,Dijon's Pizza,+84 8 3838 5588,Đang mở cửa: 09:00 SA - 10:00 CH,4.5,"Kiểu Ý, Nhà hàng bít tết, Pizza, Phù hợp với người ăn chay","55/3 Le Thi Hong Gam, Thành phố Hồ Chí Minh Việt Nam",106.6978843,10.7687161
485,Dim Tu Tac,+84 8 3842 1333,,4.5,"Kiểu Trung Quốc, Hải sản, Kiểu Á, Đặt chỗ","15b/12 Lê Thánh Tôn Bên Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.7046589,10.7802418
486,Dim Tu Tac Đông Du,+84 8 3826 6668,,4.0,"Kiểu Trung Quốc, Kiểu Á, Phù hợp với người ăn chay, Bữa trưa, Bữa tối","204 Nguyễn Trãi, Thành phố Hồ Chí Minh Việt Nam",106.6775702,10.7571364
487,Dine Viva Restaurant Cafe,+(84)83 272 018,Đang mở cửa: 07:30 SA - 10:00 CH,5.0,"Kiểu Ý, Kiểu Pháp, Bữa sáng, Bữa trưa, Bữa tối, Đặt chỗ, Ăn tối phòng riêng","32-34 Ngô Đức Kế Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.7053332,10.7735562
488,Dinh Y,(08) 836 7715,,4.0,"Kiểu Á, Kiểu Việt, Phù hợp với người ăn chay, Tùy chọn ăn chay, Bữa trưa, Bữa sáng, Bữa tối, Bữa nửa buổi","21-23, Vo Van Tan P. 6, Q. 3, Thành phố Hồ Chí Minh 70000 Việt Nam",106.692011,10.7779941
489,District BKK,+84 338 823 188,Đang mở cửa: 11:00 SA - 10:00 CH,4.5,"Kiểu Á, Kiểu Thái, Món kết hợp, Bản địa, Bữa trưa, Bữa tối, Bữa nửa buổi, Giao hàng, Cửa hàng bán thức ăn mang về, Đặt chỗ, Bữa ăn tự chọn, Chỗ ngồi, Bãi đỗ xe đường phố, Đỗ xe có người coi, Chấp nhận thẻ American Express, Chấp n","102/4 Cống Quỳnh Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6907212,10.7647078
490,District Federal,+84 90 140 89 98,Đang mở cửa: 11:00 SA - 9:30 CH,4.5,"Kiểu Mexico, Kiểu La tinh, Phù hợp với người ăn chay, Tùy chọn ăn chay","103 Pham Ngu Lao Q1, Thành phố Hồ Chí Minh 70000 Việt Nam",106.6958747,10.7695552
491,D'Lắc Restaurant,+84 70 7666 316,Đang mở cửa: 10:00 SA - 11:00 CH,5.0,"Kiểu Việt, Bữa trưa, Bữa tối","157 Điện Biên Phủ Phường 15, Bình Thạnh, Thành phố Hồ Chí Minh 700000 Việt Nam",106.7038947,10.7973695
492,D'Maris Premier Buffet Cong Hoa,+84 1900 0010,Đang mở cửa: 11:30 SA - 10:00 CH,4.5,"Kiểu Trung Quốc, Kiểu Nhật, Pizza, Quốc tế, Kiểu Á, Kiểu Hàn Quốc, Hải sản, Bữa trưa, Bữa tối, Bữa nửa buổi","28 Lê Thị Riêng, Thành phố Hồ Chí Minh 70000 Việt Nam",106.6549187,10.8668549
493,D'Maris Premier Buffet Phu My Hung,+84 1900 0025,Đang mở cửa: 11:30 SA - 10:00 CH,4.5,"Kiểu Trung Quốc, Kiểu Nhật, Kiểu Tây nam, Kiểu Á, Kiểu Hàn Quốc, Kiểu Việt, Bữa trưa, Bữa tối, Đồ uống, Đặt chỗ, Chỗ ngồi, Phục vụ đồ uống có cồn, Wifi miễn phí, Chấp nhận thẻ tín dụng, Bữa ăn tự chọn, Ăn tối phòng riêng, Có ghế ăn cho b","97 95, Au Co P14 - Q11, Thành phố Hồ Chí Minh 70000 Việt Nam",106.645744,10.7787522
494,D'Nyonya Penang Restaurant,+84 8 3822 3902,Đang mở cửa: 07:30 SA - 10:00 CH,3.5,"Kiểu Á, Kiểu Malaysia, Thịt kiểu Hồi giáo","50 Ngô Quang Huy Thảo Điền, Quận 2, Thành phố Hồ Chí Minh 700000 Việt Nam",106.735604,10.8046977
495,Doidep - Không Thể Thiếu Nhau,+84 91 104 16 16,Đang mở cửa: 06:30 SA - 10:30 CH,4.5,"Cà phê, Cửa hàng thức ăn ngon, Kiểu Việt, Kiểu Đông Âu, Kiểu Armenia, Kiểu Âu, Kiểu Á, Tốt cho sức khỏe, Bữa sáng, Bữa trưa, Bữa tối, Bữa nửa buổi, Đồ uống","412 - 418 Trần Hưng Đạo, Phường 11, Quận 5, Thành phố Hồ Chí Minh 70000 Việt Nam",106.6837069,10.7563698
496,Don Chicken,+84 90 955 25 20,,4.0,"Kiểu Á, Bữa trưa, Bữa tối, Cửa hàng bán thức ăn mang về, Đặt chỗ, Chỗ ngồi, Dịch vụ bàn","445 - 447 Hai Bà Trưng Phường 8, Quận 3, Thành phố Hồ Chí Minh Việt Nam",106.6873273,10.7914407
497,Doner kebab,Chưa xác thực,,3.5,"Đồ ăn nhanh, Kiểu Thổ Nhĩ Kỳ, Bữa trưa","Hẻm 189 Cống Quỳnh 212A3/20 Nguyễn Trãi, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6870361,10.7659527
498,Dong Hoa Xuan Restaurant,+84 8 3510 1771,Đang đóng cửa:  Xem tất cả giờ,4.5,"Kiểu Á, Kiểu Việt, Bữa trưa, Bữa sáng, Cửa hàng bán thức ăn mang về, Giao hàng, Chỗ ngồi","70 Ham Nghi Ben Nghe Ward, District 1, Thành phố Hồ Chí Minh 70000 Việt Nam",106.7035853,10.7712231
499,Dong Pho,+84 28 3930 7665,Đang mở cửa: 08:00 SA - 2:00 CH5:00 CH - 9:30 CH,4.5,"Kiểu Á, Kiểu Việt, Phù hợp với người ăn chay, Tùy chọn ăn chay, Bữa trưa, Bữa tối, Bữa nửa buổi","806 Âu Cơ Phường 14, Quận Tân Bình, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6398767,10.7915082
500,Đông Triều Bar,+84 90 691 04 64,Đang mở cửa: 6:00 CH - 12:00 SA,5.0,"Quầy bar, Quán rượu, Đồ uống","359/67-D Lê Văn Sỹ Phường 12, Quận 3, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6761255,10.7869725
501,Dookki Việt Nam,+84 28 3636 9874,,3.5,"Kiểu Á, Kiểu Hàn Quốc, Cửa hàng thức ăn ngon","171 Dong Khoi St., Dist. 1 B2-K4A Vincom Center A, Thành phố Hồ Chí Minh 70000 Việt Nam",106.7023643,10.7763495
502,Doraemon CaCa,+84 8 3824 4284,,4.0,"Kiểu Nhật, Kiểu Á, Sushi, Bữa trưa, Bữa tối, Cửa hàng bán thức ăn mang về, Đặt chỗ, Chỗ ngồi","111 Nguyen Thai Hoc Street, Ong Lanh Bridge Ward, Dist 1., Thành phố Hồ Chí Minh 70000 Việt Nam",106.695474,10.767431
503,Dot Bar,+84 90 870 62 07,Mở cửa sau 25 phút nữa:  Xem tất cả giờ,5.0,"Quán rượu, Món kết hợp, Bữa tối","13 Duong So 49B Thao Dien, Quan 2, Thành phố Hồ Chí Minh 700000 Việt Nam",106.7287967,10.8016814
504,Downtown Steakhouse - Hoa Mai,+84 93 279 91 09,Đang mở cửa: 10:00 SA - 9:30 CH,5.0,"Kiểu Mỹ, Kiểu Nam Mỹ, Bữa sáng, Bữa trưa, Bữa tối, Đồ uống","8/1 Lê Thánh Tôn Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.7057617,10.7819158
505,Downtown Steakhouse - Nguyen Hue,+84 93 807 89 51,Đang mở cửa: 10:00 SA - 9:30 CH,4.5,"Kiểu Mỹ, Cà phê, Thịt nướng, Bữa trưa, Bữa tối, Bữa nửa buổi, Đồ uống","94 Xuân Thủy Thảo Điền, Quận 2, Thành phố Hồ Chí Minh 700000 Việt Nam",106.7349815,10.8036687
506,Drinking&Healing,+84 93 411 01 10,Đang mở cửa: 6:30 CH - 02:00 SA,4.5,"Kiểu Đông Âu, Quầy bar, Quán rượu, Đêm muộn, Đồ uống","32a, Thi Sach, Ben Nghe, Quan 1, Thành phố Hồ Chí Minh 70000 Việt Nam",106.7038309,10.779194
507,Drinks Wine & Craftbeer Bar,+84 38 321 3493,Đang mở cửa: 11:00 SA - 12:00 SA,5.0,"Quầy rượu vang, Quầy bar, Cửa hàng thức ăn ngon, Quán rượu, Bữa tối, Bữa trưa, Đêm muộn, Đồ uống","39 Ngô Đức Kế Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.7053817,10.7731842
508,Drunken Duck Bar,Chưa xác thực,,4.0,"Quầy bar, Quán rượu, Quốc tế, Bữa tối, Đồ uống, Chỗ ngồi, Phục vụ đồ uống có cồn, Dịch vụ bàn","17/34A Le Thanh Ton, Dist 1, Thành phố Hồ Chí Minh 70000 Việt Nam",106.7046331,10.7801062
509,Dtwo Sports Pub,+84 8 3519 4138,Đang mở cửa: 10:00 SA - 12:00 SA,4.0,"Quán rượu, Quán rượu đặc sản, Quầy bar, Kiểu Anh, Phù hợp với người ăn chay","2/12 Võ Trường Toản Near ISHCM, the German School, Q2 and Masteri An Phu, Thành phố Hồ Chí Minh Việt Nam",106.7279205,10.8033905
510,Du Bar - Perfume Cocktail Bar,+84 93 336 16 06,Đang đóng cửa:  Xem tất cả giờ,5.0,"Quầy bar, Quán rượu, Quầy rượu vang, Quán bar phục vụ đồ ăn, Bữa tối","306 Nguyễn Thượng Hiền Phường 5, Phú Nhuận, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6850842,10.8060598
511,Đu Đủ Xanh | Tiệm Chay . Vegetarian,+84 28 3824 3877,Đang mở cửa: 10:30 SA - 2:00 CH5:00 CH - 10:00 CH,5.0,"Kiểu Á, Kiểu Việt, Bữa trưa, Bữa tối, Đồ uống, Giao hàng, Cửa hàng bán thức ăn mang về, Đặt chỗ, Ngồi ngoài trời, Ăn tối phòng riêng, Chỗ ngồi, Có bãi đỗ xe, Bãi đỗ xe đường phố, Đỗ xe có người coi, Có ghế ăn cho bé, Lối vào ra cho xe","22 Thu Khoa Huan Street, Thành phố Hồ Chí Minh 70000 Việt Nam",106.6975593,10.773667
512,Du Mien Garden Cafe,+84 8 3894 5555,Đang mở cửa: 07:00 SA - 11:00 CH,4.0,"Cà phê, Kiểu Việt, Bữa sáng, Bữa trưa, Bữa tối, Ngồi ngoài trời, Chỗ ngồi","62 Lý Tự Trọng Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6978843,10.7748416
513,Duck Deli,+84 8 3821 5971,Đang mở cửa: 10:00 SA - 10:00 CH,3.5,"Kiểu Á, Kiểu Việt, Bữa trưa, Bữa tối","15 Đ. Tôn Đức Thắng, Quận 1 21/F, Khách Sạn Renaissance Riverside Sài Gòn, Thành phố Hồ Chí Minh Việt Nam",106.70618,10.7744
514,Dzo Street Food Bar,+84 89 846 59 58,,4.5,"Kiểu Mỹ, Kiểu Âu, Kiểu Á, Kiểu Việt, Kiểu Singapore, Quán rượu, Phù hợp với người ăn chay","12E Pham Viet Chanh, Ward 19, Binh Thanh District, Thành phố Hồ Chí Minh 70000 Việt Nam",106.7099539,10.7899591
515,E:T Lounge,+84 8 2577 9939,Đang mở cửa: 6:00 CH - 03:00 SA,5.0,Bữa tối,"85 Hồ Tùng Mậu Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.703606,10.7721592
516,East By Ngô Thanh Hòa,+84 28 3636 5458,Đang mở cửa: 11:00 SA - 2:00 CH5:30 CH - 11:00 CH,5.0,"Kiểu Bữa tối, Bản địa, Bữa trưa, Bữa tối, Đồ uống","72 Lê Thánh Tôn L3-08, Vincom Đồng Khởi, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.7019901,10.7780202
517,East West Brewing Co.,+84 91 306 07 28,Đang mở cửa: 11:00 SA - 11:59 CH,4.5,"Kiểu Mỹ, Kiểu Việt, Nhà hàng bán bia, Quán rượu, Quán rượu đặc sản, Phù hợp với người ăn chay, Tùy chọn ăn chay, Tùy chọn đồ ăn không có gluten","22 Kỳ Đồng, Phường 9, Quận 3, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6818015,10.7822134
518,Eat & Go Restaurant,+84 93 726 06 83,Đang mở cửa: 07:30 SA - 11:30 CH,5.0,"Kiểu Mỹ, Kiểu Việt, Bữa sáng, Bữa trưa, Bữa tối, Đồ uống, Giao hàng, Cửa hàng bán thức ăn mang về, Đặt chỗ, Ngồi ngoài trời, Chỗ ngồi, Bãi đỗ xe tập trung miễn phí, Phục vụ đồ uống có cồn, Rượu và bia, Wifi miễn phí, Chấp nhận thẻ tín dụn","88 Song Hành Tầng 02 Estella Place, An Phú, Quận 2, Thành phố Hồ Chí Minh 700000 Việt Nam",106.7484399,10.8018374
519,Eco Farm Cafe,+84 8 3914 1142,,5.0,Kiểu Việt,"208 Nguyễn Hữu Cảnh 75F & 76F, Tòa nhà Landmark 81, Phường 22, Bình Thạnh, Thành phố Hồ Chí Minh 700000 Việt Nam",106.7218601,10.7948902
520,Eddie's D1 New York Diner & Deli,+84 28 2212 2389,Đang mở cửa: 08:00 SA - 10:00 CH,5.0,"Kiểu Mỹ, Cửa hàng thức ăn ngon, Kiểu Bữa tối, Thịt nướng, Bữa sáng, Bữa trưa, Bữa tối, Đồ uống, Giao hàng, Cửa hàng bán thức ăn mang về, Đặt chỗ, Chỗ ngồi, Có ghế ăn cho bé, Phục vụ đồ uống có cồn, Rượu và bia, Wifi miễn phí, Chấp nhận thẻ t","29 Thai Van Lung Ben Nghe Ward, Dist. 1, Thành phố Hồ Chí Minh 70000 Việt Nam",106.7042185,10.7793421
